instant,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded
11319.0,3.0,0.5510204081632654,0.5303,0.73,0.5789349947102387,9.0,45.0,54.0,62772,5,1,10,10,0,0,1
11320.0,3.0,0.4897959183673469,0.4848,0.82,0.3508875044081345,5.0,34.0,39.0,74144,5,10,90,1,1,1,1
11321.0,3.0,0.4897959183673469,0.4848,0.82,0.4562125308569413,20.0,82.0,102.0,68099,1,6,84,8,0,1,0
11322.0,1.0,0.4693877551020408,0.4697,0.82,0.3508875044081345,20.0,90.0,110.0,33364,3,3,97,2,1,1,0
11323.0,2.0,0.4489795918367347,0.4545,0.82,0.333372516750911,18.0,73.0,91.0,38359,2,10,93,8,2,0,0
11324.0,2.0,0.4489795918367347,0.4545,0.82,0.2280474903021041,32.0,85.0,91.0,24140,3,3,21,3,2,0,1
11325.0,2.0,0.4489795918367347,0.4545,0.82,0.3860350299753144,10.0,63.0,73.0,92079,1,1,86,7,1,1,1
11326.0,1.0,0.4489795918367347,0.4545,0.72,0.333372516750911,7.0,49.0,56.0,82335,5,6,43,7,2,0,0
11327.0,2.0,0.4285714285714285,0.4394,0.82,0.1930175149876572,7.0,33.0,40.0,57784,1,2,29,4,1,1,1
11328.0,2.0,0.4285714285714285,0.4394,0.77,0.1930175149876572,0.0,7.0,7.0,27143,4,6,4,10,1,0,1
11329.0,2.0,0.4285714285714285,0.4394,0.77,0.2631950158692841,0.0,6.0,6.0,56501,1,8,86,2,0,1,0
11330.0,2.0,0.4285714285714285,0.4394,0.72,0.3860350299753144,6.0,6.0,12.0,75986,3,1,5,8,1,0,1
11331.0,3.0,0.4081632653061224,0.4242,0.77,0.4562125308569413,2.0,22.0,24.0,83612,4,7,34,3,1,0,1
11332.0,3.0,0.3877551020408163,0.4091,0.82,0.298224991183731,8.0,43.0,51.0,47602,4,5,69,1,2,0,1
11333.0,3.0,0.3877551020408163,0.4091,0.82,0.298224991183731,8.0,71.0,79.0,97041,1,5,8,7,2,0,0
11334.0,3.0,0.3673469387755101,0.3939,0.82,0.3860350299753144,11.0,57.0,68.0,76255,2,1,80,2,1,0,0
11335.0,3.0,0.3673469387755101,0.3939,0.87,0.3508875044081345,7.0,70.0,77.0,65397,1,9,67,4,0,0,0
11336.0,3.0,0.3673469387755101,0.3939,0.87,0.3860350299753144,5.0,56.0,61.0,23855,2,3,23,8,0,1,0
11337.0,3.0,0.3673469387755101,0.3939,0.82,0.4210650052897614,5.0,47.0,52.0,80008,2,6,15,8,1,1,0
11338.0,3.0,0.3673469387755101,0.3939,0.87,0.3860350299753144,3.0,50.0,53.0,94142,4,6,29,5,1,0,1
11339.0,3.0,0.3673469387755101,0.3939,0.87,0.4562125308569413,0.0,38.0,38.0,84323,2,3,56,9,0,1,0
11340.0,3.0,0.3673469387755101,0.3939,0.87,0.5263900317385682,0.0,32.0,36.0,90318,2,9,22,5,1,1,0
11341.0,3.0,0.3469387755102041,0.3182,0.93,0.5263900317385682,2.0,25.0,27.0,96524,4,3,14,5,0,1,0
11342.0,3.0,0.3469387755102041,0.3182,0.93,0.5263900317385682,2.0,38.0,39.0,26625,3,5,60,8,1,0,0
11343.0,3.0,0.3469387755102041,0.3182,0.87,0.6140825202774186,1.0,34.0,35.0,64929,5,5,38,9,0,1,0
11344.0,3.0,0.3469387755102041,0.3333,0.93,0.4912425061713882,1.0,34.0,35.0,93767,5,10,56,2,2,0,1
11345.0,3.0,0.3469387755102041,0.3333,0.87,0.4562125308569413,0.0,11.0,11.0,46895,4,1,92,4,2,0,1
11346.0,3.0,0.326530612244898,0.2879,0.87,0.6140825202774186,0.0,13.0,13.0,38180,3,1,32,10,0,0,0
11347.0,3.0,0.3469387755102041,0.3182,0.81,0.5439050193957917,0.0,17.0,17.0,90867,1,9,32,6,2,1,1
11348.0,3.0,0.3469387755102041,0.3333,0.81,0.4912425061713882,0.0,6.0,6.0,52342,2,9,95,4,1,0,0
11349.0,3.0,0.326530612244898,0.303,0.87,0.4210650052897614,1.0,1.0,2.0,32998,1,1,13,6,2,0,1
11350.0,2.0,0.3061224489795918,0.303,0.87,0.3860350299753144,1.0,3.0,4.0,47303,2,3,23,7,2,1,1
11351.0,2.0,0.3061224489795918,0.303,0.81,0.333372516750911,0.0,1.0,1.0,44615,4,5,26,8,0,1,0
11352.0,3.0,0.2857142857142857,0.2879,0.81,0.333372516750911,0.0,3.0,3.0,29959,5,4,58,9,0,0,1
11353.0,3.0,0.2857142857142857,0.2879,0.81,0.333372516750911,0.0,14.0,14.0,27013,5,1,78,8,0,1,0
11354.0,2.0,0.2857142857142857,0.2727,0.81,0.3508875044081345,2.0,43.0,45.0,41958,5,7,57,6,0,0,0
11355.0,3.0,0.2857142857142857,0.2727,0.81,0.298224991183731,1.0,206.0,207.0,41289,2,2,59,1,2,0,1
11356.0,2.0,0.2857142857142857,0.2727,0.75,0.3860350299753144,11.0,471.0,482.0,23307,2,8,21,1,1,1,1
11357.0,2.0,0.2857142857142857,0.2727,0.75,0.4562125308569413,17.0,255.0,272.0,93406,5,1,74,10,1,1,1
11358.0,2.0,0.3061224489795918,0.303,0.7,0.3860350299753144,12.0,88.0,100.0,79841,5,4,17,8,0,0,1
11359.0,2.0,0.3061224489795918,0.2879,0.7,0.4210650052897614,10.0,91.0,101.0,93034,3,10,7,1,2,1,1
11360.0,3.0,0.326530612244898,0.303,0.71,0.4210650052897614,12.0,117.0,129.0,24198,3,2,3,7,0,1,0
11361.0,3.0,0.326530612244898,0.303,0.66,0.4562125308569413,9.0,98.0,107.0,47983,2,9,99,2,1,0,0
11362.0,3.0,0.3469387755102041,0.3182,0.62,0.5263900317385682,12.0,102.0,114.0,53555,2,2,82,3,2,0,0
11363.0,2.0,0.3469387755102041,0.3333,0.62,0.4562125308569413,11.0,101.0,112.0,77681,4,3,24,3,0,0,1
11363.0,3.0,0.2857142857142857,0.2727,0.81,0.4210650052897614,10.0,93.0,112.0,28751,3,3,65,1,1,1,1
11365.0,3.0,0.2857142857142857,0.2727,0.82,0.3860350299753144,13.0,219.0,232.0,91063,5,1,51,5,2,0,0
11366.0,3.0,0.3061224489795918,0.3333,0.81,0.1578699894204772,10.0,369.0,379.0,54972,4,7,37,5,2,0,0
11367.0,2.0,0.326530612244898,0.3182,0.76,0.2631950158692841,11.0,287.0,298.0,90387,2,6,28,9,1,1,1
11368.0,2.0,0.3061224489795918,0.3182,0.76,0.1930175149876572,17.0,186.0,203.0,22607,2,10,30,4,2,0,1
11369.0,2.0,0.3061224489795918,0.303,0.81,0.2631950158692841,7.0,145.0,152.0,41071,1,1,5,7,2,0,1
11370.0,1.0,0.3061224489795918,0.3182,0.76,0.2280474903021041,18.0,71.0,89.0,73314,3,10,72,3,2,0,1
11371.0,1.0,0.3061224489795918,0.3182,0.76,0.1930175149876572,10.0,49.0,59.0,88279,2,10,32,6,2,1,0
11372.0,2.0,0.3061224489795918,0.3333,0.76,0.1578699894204772,0.0,13.0,59.0,52275,5,4,35,8,1,1,1
11373.0,2.0,0.3061224489795918,0.3333,0.81,0.1578699894204772,1.0,6.0,7.0,82829,2,5,55,1,1,1,0
11374.0,1.0,0.3061224489795918,0.3182,0.81,0.2280474903021041,0.0,3.0,3.0,49265,3,4,7,1,2,1,1
11375.0,1.0,0.3061224489795918,0.303,0.81,0.2631950158692841,0.0,2.0,2.0,67603,5,8,38,3,0,1,0
11376.0,1.0,0.2857142857142857,0.2879,0.7,0.2280474903021041,0.0,3.0,3.0,42314,5,8,97,8,1,1,1
11377.0,1.0,0.2857142857142857,0.2879,0.7,0.2280474903021041,0.0,22.0,22.0,46479,3,7,40,2,1,0,1
11378.0,1.0,0.2857142857142857,0.2879,0.7,0.2631950158692841,3.0,117.0,120.0,72252,3,9,97,2,2,1,1
11379.0,1.0,0.3061224489795918,0.303,0.7,0.333372516750911,3.0,387.0,390.0,41728,3,10,65,8,2,0,1
11380.0,1.0,0.326530612244898,0.3182,0.61,0.298224991183731,12.0,599.0,611.0,63688,3,7,29,8,1,0,1
11381.0,1.0,0.3877551020408163,0.4091,0.47,0.4210650052897614,6.0,302.0,308.0,38948,3,5,64,8,1,0,1
11382.0,1.0,0.4081632653061224,0.4242,0.47,0.3508875044081345,33.0,129.0,162.0,20983,2,10,7,4,0,0,0
11383.0,1.0,0.4489795918367347,0.4545,0.31,0.4562125308569413,27.0,157.0,184.0,37196,3,5,27,4,1,0,1
11384.0,1.0,0.4693877551020408,0.4697,0.29,0.4562125308569413,36.0,188.0,224.0,88326,4,1,58,5,2,0,0
11385.0,1.0,0.4897959183673469,0.4848,0.29,0.4562125308569413,35.0,189.0,224.0,43139,3,10,32,8,1,1,1
11386.0,1.0,0.4897959183673469,0.4848,0.25,0.4562125308569413,50.0,166.0,216.0,23047,5,8,40,8,2,0,0
11387.0,1.0,0.4897959183673469,0.4848,0.23,0.4912425061713882,60.0,176.0,236.0,24665,3,4,93,1,2,1,0
11388.0,1.0,0.4897959183673469,0.4848,0.23,0.2280474903021041,54.0,308.0,362.0,57002,4,4,22,8,1,1,1
11389.0,1.0,0.5102040816326531,0.5,0.22,0.4562125308569413,72.0,619.0,691.0,66779,4,6,19,8,0,1,1
11390.0,1.0,0.4897959183673469,0.4848,0.18,0.0,52.0,580.0,632.0,24490,4,4,57,5,1,0,0
11391.0,1.0,0.4897959183673469,0.4848,0.18,0.298224991183731,33.0,449.0,482.0,79697,3,7,85,7,1,0,1
11392.0,1.0,0.4693877551020408,0.4697,0.21,0.3860350299753144,16.0,269.0,285.0,52086,5,6,12,8,2,1,0
11393.0,2.0,0.4489795918367347,0.4545,0.28,0.1930175149876572,13.0,213.0,226.0,46558,5,3,14,4,0,1,0
11394.0,1.0,0.4285714285714285,0.4394,0.35,0.1228400141060303,8.0,149.0,157.0,86120,2,2,30,2,0,1,1
11395.0,1.0,0.4081632653061224,0.4242,0.38,0.1053250264488068,4.0,69.0,73.0,37421,4,7,80,2,1,1,1
11396.0,1.0,0.4285714285714285,0.4394,0.38,0.0,13.0,23.0,36.0,76079,5,4,74,10,0,0,1
11397.0,1.0,0.4081632653061224,0.4242,0.41,0.0,8.0,17.0,25.0,22810,5,2,16,2,1,1,1
11398.0,1.0,0.3469387755102041,0.3788,0.62,0.0,1.0,6.0,7.0,56263,4,1,54,6,1,0,0
11399.0,1.0,0.3061224489795918,0.3333,0.7,0.1053250264488068,0.0,3.0,3.0,61777,4,7,36,2,1,0,0
11400.0,1.0,0.326530612244898,0.3485,0.66,0.1053250264488068,0.0,6.0,6.0,50629,4,9,52,4,2,0,0
11401.0,1.0,0.326530612244898,0.3636,0.66,0.0,0.0,24.0,24.0,51266,1,4,33,8,1,0,1
11402.0,1.0,0.326530612244898,0.3636,0.66,0.0,3.0,103.0,106.0,88877,5,2,8,3,2,0,0
11403.0,1.0,0.326530612244898,0.3636,0.71,0.0,13.0,376.0,389.0,74929,5,6,87,1,2,1,1
11404.0,1.0,0.3469387755102041,0.3636,0.76,0.1053250264488068,20.0,634.0,654.0,24535,2,9,25,10,1,0,1
11405.0,1.0,0.3469387755102041,0.4242,0.54,0.0,33.0,288.0,321.0,24343,1,1,89,1,2,1,1
11406.0,1.0,0.5102040816326531,0.5,0.34,0.0,44.0,138.0,182.0,55295,3,2,58,3,0,0,1
11407.0,1.0,0.5102040816326531,0.5,0.32,0.1578699894204772,42.0,177.0,219.0,61937,4,7,75,2,2,1,0
11408.0,1.0,0.5306122448979592,0.5152,0.28,0.333372516750911,49.0,220.0,269.0,62568,4,9,56,9,0,0,1
11409.0,1.0,0.5510204081632654,0.5303,0.26,0.2631950158692841,35.0,193.0,228.0,85590,4,6,79,10,2,1,1
11410.0,1.0,0.5510204081632654,0.5303,0.22,0.4210650052897614,47.0,176.0,223.0,90350,4,7,20,6,1,1,1
11411.0,1.0,0.5714285714285714,0.5455,0.19,0.1930175149876572,47.0,182.0,229.0,74031,5,7,73,10,2,1,1
11412.0,1.0,0.5918367346938775,0.5909,0.2,0.3860350299753144,49.0,327.0,376.0,97975,5,10,25,3,0,1,0
11413.0,1.0,0.5918367346938775,0.5909,0.2,0.3508875044081345,68.0,664.0,732.0,68540,3,8,84,5,0,0,0
11414.0,1.0,0.5918367346938775,0.5909,0.2,0.333372516750911,60.0,649.0,709.0,90496,5,3,20,3,1,0,0
11415.0,1.0,0.5918367346938775,0.5909,0.2,0.2280474903021041,42.0,501.0,543.0,93167,1,3,56,6,1,0,0
11416.0,1.0,0.5510204081632654,0.5303,0.22,0.1053250264488068,22.0,358.0,380.0,86255,5,5,50,5,0,1,1
11417.0,1.0,0.5102040816326531,0.5,0.52,0.1578699894204772,27.0,212.0,239.0,79983,2,4,63,5,2,1,0
11418.0,1.0,0.4897959183673469,0.4848,0.51,0.0,22.0,170.0,192.0,68688,3,6,50,1,2,0,0
11419.0,2.0,0.4897959183673469,0.4848,0.51,0.1053250264488068,10.0,94.0,104.0,81055,1,1,34,4,1,0,0
11420.0,2.0,0.4693877551020408,0.4697,0.63,0.0,1.0,42.0,43.0,52547,4,9,77,6,1,0,0
11421.0,2.0,0.4693877551020408,0.4697,0.48,0.1053250264488068,1.0,22.0,23.0,70060,2,2,70,10,1,1,1
11422.0,2.0,0.4693877551020408,0.4697,0.55,0.1228400141060303,3.0,10.0,13.0,32494,1,3,34,9,2,1,0
11423.0,2.0,0.4693877551020408,0.4697,0.55,0.1053250264488068,1.0,5.0,6.0,33568,1,3,55,5,2,0,0
11424.0,2.0,0.4693877551020408,0.4697,0.59,0.1053250264488068,1.0,2.0,3.0,20733,1,4,40,3,2,1,1
11425.0,2.0,0.4693877551020408,0.4697,0.63,0.1578699894204772,0.0,17.0,17.0,67450,3,9,18,10,2,0,1
11426.0,2.0,0.4693877551020408,0.4697,0.63,0.298224991183731,5.0,122.0,127.0,75861,3,8,84,6,0,1,1
11427.0,3.0,0.4489795918367347,0.4545,0.82,0.4210650052897614,3.0,222.0,225.0,75981,4,10,47,7,1,1,0
11428.0,3.0,0.4489795918367347,0.4545,0.82,0.2280474903021041,4.0,358.0,362.0,79021,2,6,89,9,1,0,0
11429.0,3.0,0.4489795918367347,0.4545,0.88,0.1930175149876572,12.0,189.0,201.0,86746,2,10,13,10,1,1,1
11430.0,3.0,0.4489795918367347,0.4545,0.94,0.1930175149876572,14.0,125.0,139.0,32526,4,1,35,2,2,1,0
11431.0,2.0,0.4489795918367347,0.4545,0.94,0.2631950158692841,16.0,135.0,151.0,46482,2,3,22,4,0,1,0
11432.0,2.0,0.5102040816326531,0.5,0.83,0.1578699894204772,24.0,180.0,204.0,87152,3,2,99,1,1,0,1
11433.0,2.0,0.4897959183673469,0.4848,0.82,0.1930175149876572,19.0,178.0,197.0,56449,1,5,96,10,0,1,0
11434.0,2.0,0.5306122448979592,0.5152,0.77,0.2280474903021041,37.0,132.0,169.0,84907,4,8,3,8,2,1,1
11435.0,2.0,0.5102040816326531,0.5,0.77,0.3860350299753144,39.0,165.0,204.0,79149,3,7,71,2,1,1,1
11436.0,2.0,0.5102040816326531,0.5,0.83,0.2631950158692841,37.0,281.0,318.0,68239,2,4,75,6,1,1,1
11437.0,1.0,0.5306122448979592,0.5152,0.77,0.1930175149876572,49.0,565.0,614.0,74484,4,4,59,8,2,1,0
11438.0,2.0,0.5306122448979592,0.5152,0.77,0.2280474903021041,75.0,589.0,664.0,23615,5,9,4,2,0,0,0
11439.0,2.0,0.5306122448979592,0.5152,0.77,0.2631950158692841,57.0,407.0,464.0,86655,4,7,98,10,0,0,0
11440.0,1.0,0.5306122448979592,0.5152,0.77,0.2280474903021041,23.0,314.0,337.0,94369,3,9,89,10,1,0,0
11441.0,1.0,0.5102040816326531,0.5,0.83,0.2631950158692841,28.0,222.0,250.0,51574,3,1,52,6,2,0,0
11442.0,1.0,0.5102040816326531,0.5,0.83,0.1930175149876572,20.0,163.0,183.0,44941,2,3,58,3,0,0,1
11442.0,1.0,0.4897959183673469,0.4848,0.88,0.1930175149876572,6.0,106.0,112.0,48591,3,9,43,8,1,0,0
11444.0,1.0,0.5306122448979592,0.5152,0.68,0.6491124955918656,12.0,61.0,73.0,38070,3,5,19,2,1,0,0
11445.0,1.0,0.4897959183673469,0.4848,0.59,0.5263900317385682,3.0,32.0,35.0,58512,5,3,43,2,1,0,0
11446.0,1.0,0.4693877551020408,0.4697,0.59,0.4912425061713882,4.0,18.0,22.0,37243,3,2,24,3,0,0,1
11447.0,1.0,0.4285714285714285,0.4394,0.47,0.5789349947102387,1.0,2.0,22.0,23235,2,1,12,9,0,1,1
11448.0,1.0,0.4081632653061224,0.4242,0.44,0.298224991183731,0.0,6.0,22.0,86637,4,6,77,1,0,0,1
11449.0,1.0,0.4081632653061224,0.4242,0.44,0.4210650052897614,0.0,19.0,19.0,33834,5,7,39,6,2,0,0
11450.0,1.0,0.4081632653061224,0.4091,0.43,0.298224991183731,5.0,115.0,120.0,21359,5,8,22,8,0,0,1
11451.0,1.0,0.3673469387755101,0.3939,0.5,0.333372516750911,10.0,305.0,315.0,61294,4,3,92,2,2,0,1
11452.0,1.0,0.3877551020408163,0.4091,0.5,0.0,17.0,575.0,592.0,37098,2,9,61,8,2,1,0
11453.0,1.0,0.4081632653061224,0.4242,0.44,0.5789349947102387,42.0,292.0,334.0,26661,5,8,41,3,1,1,1
11454.0,1.0,0.4285714285714285,0.4394,0.38,0.4912425061713882,64.0,172.0,236.0,99288,5,1,31,9,1,1,1
11455.0,1.0,0.4285714285714285,0.4394,0.38,0.3860350299753144,47.0,186.0,233.0,49716,1,10,67,5,1,0,1
11456.0,1.0,0.4489795918367347,0.4545,0.36,0.4210650052897614,63.0,244.0,307.0,65488,2,9,64,8,0,1,1
11457.0,1.0,0.4489795918367347,0.4545,0.33,0.4562125308569413,94.0,212.0,306.0,54460,1,8,56,9,2,1,0
11458.0,1.0,0.4489795918367347,0.4545,0.33,0.3860350299753144,94.0,206.0,306.0,77327,5,9,45,10,1,0,0
11458.0,1.0,0.5102040816326531,0.5,0.29,0.5789349947102387,94.0,223.0,324.0,64121,3,2,44,8,0,1,1
11458.0,1.0,0.5102040816326531,0.5,0.29,0.298224991183731,105.0,335.0,440.0,52625,4,6,63,7,0,0,0
11461.0,1.0,0.5306122448979592,0.5152,0.24,0.4562125308569413,89.0,613.0,702.0,22478,4,10,69,4,0,1,0
11462.0,1.0,0.5102040816326531,0.5,0.25,0.4210650052897614,94.0,560.0,654.0,30963,2,8,8,6,1,0,1
11463.0,1.0,0.4897959183673469,0.4848,0.27,0.4562125308569413,62.0,379.0,441.0,44934,2,3,36,4,2,1,1
11464.0,1.0,0.4489795918367347,0.4545,0.31,0.333372516750911,49.0,240.0,289.0,24719,2,6,29,1,1,1,0
11464.0,1.0,0.4285714285714285,0.4394,0.33,0.3508875044081345,23.0,185.0,208.0,76663,3,1,65,8,1,0,1
11466.0,1.0,0.4081632653061224,0.4242,0.38,0.298224991183731,24.0,134.0,158.0,58556,2,7,99,7,0,1,1
11467.0,1.0,0.3877551020408163,0.4091,0.4,0.298224991183731,11.0,105.0,158.0,89718,1,8,97,1,1,1,1
11468.0,1.0,0.3673469387755101,0.3939,0.43,0.1930175149876572,4.0,99.0,103.0,43992,5,8,92,8,0,0,1
11469.0,1.0,0.3469387755102041,0.3333,0.5,0.3508875044081345,7.0,60.0,67.0,47999,1,6,48,10,0,1,0
11470.0,1.0,0.3469387755102041,0.3485,0.43,0.1930175149876572,8.0,49.0,57.0,70042,2,4,64,8,1,0,0
11471.0,1.0,0.326530612244898,0.3182,0.49,0.2631950158692841,3.0,23.0,26.0,89036,3,2,29,6,2,0,0
11472.0,1.0,0.326530612244898,0.3333,0.49,0.1930175149876572,3.0,2.0,2.0,38933,4,6,70,1,1,0,1
11473.0,1.0,0.326530612244898,0.3333,0.46,0.1578699894204772,2.0,3.0,5.0,81892,2,8,27,3,1,0,0
11474.0,1.0,0.326530612244898,0.3333,0.49,0.2280474903021041,10.0,18.0,28.0,37067,2,2,36,9,0,1,0
11475.0,1.0,0.326530612244898,0.3333,0.49,0.1930175149876572,10.0,45.0,55.0,88935,5,8,97,3,1,0,1
11476.0,1.0,0.3673469387755101,0.3939,0.4,0.1578699894204772,24.0,134.0,158.0,58773,4,7,8,7,2,1,0
11477.0,2.0,0.3673469387755101,0.3939,0.37,0.0,45.0,169.0,214.0,78014,5,1,50,1,0,1,1
11478.0,2.0,0.3673469387755101,0.3939,0.4,0.1930175149876572,60.0,231.0,291.0,23645,3,7,62,2,0,0,0
11479.0,2.0,0.3673469387755101,0.3939,0.4,0.1228400141060303,96.0,262.0,358.0,58019,4,7,60,5,1,0,0
11480.0,2.0,0.3673469387755101,0.3939,0.43,0.0,105.0,276.0,381.0,91812,5,4,51,7,1,1,1
11481.0,2.0,0.3877551020408163,0.4091,0.37,0.0,120.0,269.0,389.0,74994,4,5,41,10,2,1,0
11482.0,1.0,0.4081632653061224,0.4242,0.38,0.1228400141060303,147.0,293.0,440.0,44339,5,9,36,4,2,1,1
11483.0,1.0,0.4081632653061224,0.4242,0.41,0.2631950158692841,148.0,260.0,408.0,63170,3,3,67,4,0,1,0
11484.0,2.0,0.4285714285714285,0.4394,0.38,0.2280474903021041,132.0,244.0,376.0,31120,3,9,29,4,2,0,0
11485.0,2.0,0.4081632653061224,0.4242,0.41,0.1578699894204772,98.0,224.0,322.0,72142,3,10,47,8,0,0,1
11486.0,3.0,0.3877551020408163,0.4091,0.47,0.0,17.0,73.0,90.0,21635,2,5,42,8,0,0,1
11487.0,3.0,0.3469387755102041,0.3485,0.71,0.1578699894204772,29.0,110.0,139.0,96239,5,9,95,9,0,0,0
11488.0,2.0,0.3673469387755101,0.3939,0.66,0.0,21.0,81.0,102.0,91657,3,7,73,5,0,0,0
11489.0,3.0,0.3469387755102041,0.3485,0.71,0.2280474903021041,12.0,72.0,84.0,43327,2,3,61,3,1,1,1
11489.0,2.0,0.3469387755102041,0.3485,0.71,0.1578699894204772,17.0,66.0,83.0,23152,4,5,68,3,2,0,1
11491.0,2.0,0.3673469387755101,0.3939,0.76,0.1053250264488068,5.0,37.0,42.0,24797,4,2,24,1,1,0,0
11492.0,3.0,0.3469387755102041,0.3485,0.81,0.1578699894204772,0.0,36.0,36.0,27761,3,9,19,5,1,0,1
11493.0,2.0,0.3469387755102041,0.3485,0.81,0.1578699894204772,5.0,37.0,42.0,54353,5,4,27,4,1,0,0
11494.0,2.0,0.3469387755102041,0.3636,0.87,0.1228400141060303,4.0,36.0,40.0,49275,1,9,5,9,0,0,0
11495.0,2.0,0.3469387755102041,0.3485,0.87,0.2280474903021041,2.0,14.0,16.0,52265,3,6,82,2,0,0,1
11496.0,2.0,0.3469387755102041,0.3485,0.87,0.1578699894204772,0.0,4.0,4.0,48301,4,1,14,10,0,1,1
11497.0,1.0,0.326530612244898,0.3636,0.87,0.0,0.0,6.0,6.0,95009,1,6,35,3,2,1,0
11498.0,1.0,0.326530612244898,0.3333,0.87,0.1578699894204772,1.0,6.0,7.0,88829,1,6,34,10,1,0,1
11499.0,2.0,0.326530612244898,0.3333,0.87,0.1578699894204772,7.0,20.0,27.0,22591,1,5,45,5,2,1,0
11500.0,1.0,0.3673469387755101,0.3939,0.76,0.1578699894204772,26.0,81.0,107.0,78639,1,6,69,9,2,0,0
11501.0,1.0,0.3877551020408163,0.4091,0.71,0.1578699894204772,52.0,133.0,185.0,48284,4,2,66,9,0,1,0
11502.0,1.0,0.4081632653061224,0.4242,0.67,0.1053250264488068,127.0,253.0,380.0,47727,4,8,68,7,2,0,0
11503.0,1.0,0.4489795918367347,0.4545,0.51,0.0,128.0,283.0,411.0,23092,2,10,62,10,1,0,0
11504.0,1.0,0.4693877551020408,0.4697,0.44,0.1228400141060303,223.0,361.0,584.0,59148,1,1,26,7,1,0,0
11505.0,1.0,0.4897959183673469,0.4848,0.45,0.1228400141060303,226.0,369.0,595.0,42421,1,10,42,6,2,1,0
11506.0,1.0,0.5306122448979592,0.5152,0.34,0.0,281.0,372.0,653.0,25103,1,5,14,6,1,1,1
11507.0,1.0,0.5510204081632654,0.5303,0.37,0.1578699894204772,279.0,324.0,603.0,26487,3,5,33,2,2,0,1
11508.0,1.0,0.5918367346938775,0.6061,0.28,0.2280474903021041,240.0,347.0,587.0,32786,5,1,26,7,0,1,1
11509.0,1.0,0.6122448979591837,0.6061,0.27,0.3508875044081345,188.0,334.0,522.0,93088,5,1,70,5,0,1,1
11510.0,1.0,0.5918367346938775,0.6061,0.26,0.333372516750911,164.0,323.0,487.0,62694,1,3,5,5,0,0,0
11511.0,1.0,0.5510204081632654,0.5303,0.35,0.1578699894204772,128.0,247.0,375.0,86670,5,9,6,6,0,1,1
11512.0,1.0,0.5510204081632654,0.5303,0.32,0.1053250264488068,45.0,198.0,243.0,21050,2,7,30,6,1,1,1
11513.0,1.0,0.5102040816326531,0.5,0.48,0.1578699894204772,65.0,139.0,204.0,33856,1,5,58,3,2,1,0
11514.0,1.0,0.4897959183673469,0.4848,0.45,0.0,23.0,85.0,108.0,74469,4,10,74,6,2,0,0
11515.0,1.0,0.4693877551020408,0.4697,0.59,0.0,15.0,67.0,82.0,79609,5,4,53,1,0,0,1
11516.0,1.0,0.4285714285714285,0.4394,0.72,0.1228400141060303,12.0,36.0,48.0,99032,2,1,45,8,1,1,0
11517.0,1.0,0.4081632653061224,0.4242,0.77,0.1053250264488068,9.0,15.0,24.0,69657,1,4,95,8,0,1,0
11518.0,1.0,0.4081632653061224,0.4242,0.71,0.1578699894204772,3.0,5.0,8.0,73542,3,6,80,5,0,0,1
11519.0,1.0,0.3877551020408163,0.4091,0.76,0.1930175149876572,0.0,4.0,4.0,35293,1,7,62,6,0,1,0
11520.0,1.0,0.3673469387755101,0.3939,0.62,0.298224991183731,0.0,2.0,2.0,96110,1,5,65,7,2,1,0
11521.0,1.0,0.3673469387755101,0.3939,0.62,0.298224991183731,1.0,19.0,20.0,38243,5,8,15,3,1,1,1
11522.0,1.0,0.3877551020408163,0.4091,0.47,0.2280474903021041,2.0,121.0,123.0,92359,3,9,96,9,0,1,0
11523.0,1.0,0.3877551020408163,0.4091,0.5,0.2280474903021041,6.0,343.0,349.0,46775,5,3,36,3,2,0,0
11524.0,1.0,0.3877551020408163,0.4091,0.43,0.2280474903021041,17.0,579.0,596.0,86649,1,8,24,9,1,1,1
11525.0,2.0,0.3877551020408163,0.4091,0.43,0.2280474903021041,29.0,239.0,268.0,54173,5,4,93,3,2,1,0
11526.0,2.0,0.4081632653061224,0.4242,0.41,0.1930175149876572,41.0,116.0,157.0,35838,3,10,73,6,1,0,0
11527.0,2.0,0.4285714285714285,0.4394,0.44,0.1228400141060303,52.0,111.0,163.0,51491,2,7,26,9,2,0,0
11527.0,2.0,0.4285714285714285,0.4394,0.47,0.1578699894204772,45.0,180.0,225.0,80878,2,4,86,3,1,0,1
11529.0,2.0,0.4693877551020408,0.4697,0.51,0.1053250264488068,48.0,199.0,247.0,38655,4,3,33,2,1,0,0
11530.0,2.0,0.4897959183673469,0.4848,0.55,0.1578699894204772,56.0,162.0,218.0,37207,3,5,46,5,1,1,1
11531.0,2.0,0.5102040816326531,0.5,0.55,0.1228400141060303,55.0,176.0,231.0,77666,2,2,38,7,1,0,0
11532.0,1.0,0.5510204081632654,0.5303,0.6,0.2280474903021041,44.0,303.0,347.0,56515,5,8,91,2,2,1,0
11533.0,1.0,0.5510204081632654,0.5303,0.6,0.1930175149876572,66.0,617.0,683.0,65482,5,7,5,3,0,1,0
11534.0,2.0,0.5510204081632654,0.5303,0.6,0.2631950158692841,53.0,611.0,664.0,36264,1,7,18,3,1,0,1
